key,label,prob,experiment_id
401676_2022_madal_chm_max_hag_20cm.tif|0|2304,1,0.973517656326294,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|64|2368,1,0.23411637544631958,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|64|4736,0,0.09372539818286896,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|128|960,1,0.37323909997940063,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|192|3648,0,0.9777762293815613,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|256|832,0,0.2985702455043793,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|256|2624,0,0.30377423763275146,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|384|4224,1,0.5779818892478943,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|384|4480,1,0.43575814366340637,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|448|2752,0,0.4993149936199188,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|448|4288,0,0.48048195242881775,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|512|3200,0,0.07499787211418152,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|640|1664,1,0.242914617061615,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|640|3264,0,0.054936446249485016,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|640|4096,1,0.9079896807670593,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|640|4160,1,0.950718343257904,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|704|3328,0,0.21376082301139832,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|832|512,1,0.6936500072479248,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|832|3456,0,0.5272261500358582,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|832|3520,0,0.5701943635940552,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|896|1024,0,0.5753983855247498,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|896|1088,1,0.7439781427383423,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|1088|1600,0,0.193344846367836,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|1280|2560,1,0.9601286053657532,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|1472|256,0,0.7242560982704163,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|1472|320,0,0.5480132699012756,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|1600|64,1,0.2923946976661682,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|1664|1792,0,0.1317811757326126,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
401676_2022_madal_chm_max_hag_20cm.tif|1664|4224,0,0.560169517993927,s1_deep_cnn_attn_headwide_full_ce_mixup_60_5_edb11cc2
