key,label,prob,experiment_id
401676_2022_madal_chm_max_hag_20cm.tif|0|960,1,0.528861939907074,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|0|2304,1,0.9750201106071472,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|64|0,0,0.07753430306911469,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|64|2368,1,0.7338992357254028,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|192|3008,0,0.2684822082519531,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|192|4480,1,0.6023359894752502,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|192|4544,0,0.43793362379074097,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|256|2048,0,0.6251469254493713,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|256|2624,0,0.2318177968263626,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|256|4608,0,0.10621020197868347,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|384|640,0,0.14887021481990814,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|384|704,0,0.09907751530408859,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|384|1664,1,0.9045371413230896,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|448|640,0,0.10028138011693954,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|448|1408,1,0.9890480637550354,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|448|1664,1,0.8999104499816895,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
401676_2022_madal_chm_max_hag_20cm.tif|448|1728,1,0.9661595821380615,s1_densenet121_full_ce_mixup_40_5_38c4e9ef
