key,label,prob,experiment_id
401676_2022_madal_chm_max_hag_20cm.tif|0|1920,1,0.9559572339057922,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|64|0,0,0.08373450487852097,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|64|4672,0,0.06548876315355301,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|192|1472,1,0.9903759360313416,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|192|3072,0,0.10354798287153244,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|256|2048,0,0.5580956935882568,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|320|1024,0,0.8274014592170715,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|320|1216,0,0.10688212513923645,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|320|4416,1,0.9887146353721619,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|384|2048,1,0.971293568611145,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|448|1216,0,0.7627885937690735,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|512|1664,0,0.6739020943641663,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|512|4672,1,0.09416574239730835,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|576|3840,0,0.08772673457860947,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|640|3264,0,0.07633320242166519,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|704|1600,1,0.914099931716919,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|704|4672,0,0.06716690957546234,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|832|512,1,0.10781773179769516,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|896|1664,0,0.5398524403572083,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|960|1728,0,0.07042472064495087,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1024|4800,0,0.36321204900741577,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1088|4736,0,0.3007723391056061,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1088|4800,0,0.7856664657592773,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1152|1920,1,0.9502553343772888,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1216|1984,1,0.9793089628219604,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1280|704,1,0.8920032978057861,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1280|3328,0,0.06848807632923126,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1344|256,0,0.09155351668596268,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1408|2368,0,0.07086745649576187,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1472|896,0,0.6550158858299255,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1536|3968,0,0.06322871148586273,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1664|4224,0,0.10499230027198792,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1856|2176,0,0.067941814661026,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1856|4160,0,0.17523488402366638,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|1984|4032,0,0.18126042187213898,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2112|448,1,0.9910464882850647,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2176|2560,0,0.3617001473903656,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2240|1856,1,0.9669312238693237,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2240|2560,0,0.1573580950498581,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2240|4608,0,0.16346311569213867,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2368|512,1,0.9922256469726562,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2368|1472,0,0.07519619911909103,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2368|1792,1,0.819047212600708,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2368|1856,1,0.972785234451294,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2432|1536,1,0.9834745526313782,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2496|2368,0,0.08278019726276398,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2496|3328,1,0.44089099764823914,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2560|576,1,0.5989239811897278,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2560|1280,0,0.1795937865972519,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2560|1344,1,0.43916410207748413,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2752|896,0,0.06579583138227463,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2752|1024,1,0.9899526238441467,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2752|1856,1,0.9851689338684082,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2880|1216,0,0.2925407588481903,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2880|3072,1,0.9922857284545898,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2880|3520,1,0.991105854511261,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2944|1984,0,0.8361426591873169,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|2944|3072,1,0.9905563592910767,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|3008|1664,0,0.15988990664482117,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|3008|1984,0,0.9131736159324646,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|3008|4224,1,0.5144393444061279,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401676_2022_madal_chm_max_hag_20cm.tif|3264|320,0,0.06086696311831474,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|0|2816,0,0.5401187539100647,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|64|2560,0,0.32081112265586853,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|64|2880,1,0.6711945533752441,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|128|0,0,0.06599723547697067,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|128|512,1,0.9934220910072327,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|128|3072,1,0.9163349866867065,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|192|3008,0,0.8820839524269104,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|256|1536,0,0.7270496487617493,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|256|4224,0,0.8261426687240601,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|320|2944,1,0.8146442174911499,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|448|1216,0,0.06336410343647003,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|512|4480,1,0.9930353760719299,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|576|3648,0,0.10249356180429459,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|576|4544,1,0.29570579528808594,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|640|832,0,0.2522686719894409,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|640|1408,0,0.07271270453929901,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|704|2048,0,0.43827173113822937,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|704|3392,0,0.06335722655057907,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|896|4864,1,0.9186589121818542,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|960|128,0,0.10998127609491348,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|1152|1664,1,0.971803605556488,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|1152|3072,0,0.06890781968832016,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|1216|1472,0,0.8800643682479858,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|1216|1728,1,0.9907307028770447,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|1280|1344,0,0.8467044830322266,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|1280|2176,1,0.9859975576400757,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|1344|1344,0,0.14401769638061523,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|1344|3584,1,0.9775012731552124,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|1344|4800,0,0.5330220460891724,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|1408|1280,0,0.9761343598365784,s1_swin_t_full_ce_mixup_40_5_e7bed05b
401677_2022_madal_chm_max_hag_20cm.tif|1536|896,0,0.12029368430376053,s1_swin_t_full_ce_mixup_40_5_e7bed05b
