raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
580543_2019_madal_chm_max_hag_20cm.tif,64,3392,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:05:17
580543_2019_madal_chm_max_hag_20cm.tif,64,3456,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:05:17
580543_2019_madal_chm_max_hag_20cm.tif,192,1728,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:05:18
580543_2019_madal_chm_max_hag_20cm.tif,576,1408,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:05:21
580543_2019_madal_chm_max_hag_20cm.tif,576,4736,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:05:21
580543_2019_madal_chm_max_hag_20cm.tif,704,192,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:05:22
580543_2019_madal_chm_max_hag_20cm.tif,768,4800,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:05:23
580543_2019_madal_chm_max_hag_20cm.tif,896,192,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:05:23
580543_2019_madal_chm_max_hag_20cm.tif,1024,4608,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:05:25
580543_2019_madal_chm_max_hag_20cm.tif,1472,1216,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:05:28
580543_2019_madal_chm_max_hag_20cm.tif,1536,704,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:05:28
580543_2019_madal_chm_max_hag_20cm.tif,1600,1152,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:05:29
580543_2019_madal_chm_max_hag_20cm.tif,1600,4800,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:05:29
580543_2019_madal_chm_max_hag_20cm.tif,1664,4864,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:05:30
580543_2019_madal_chm_max_hag_20cm.tif,1792,384,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:05:30
580543_2019_madal_chm_max_hag_20cm.tif,1920,256,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T21:05:31
580543_2019_madal_chm_max_hag_20cm.tif,1984,832,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:05:32
580543_2019_madal_chm_max_hag_20cm.tif,2112,128,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:05:33
580543_2019_madal_chm_max_hag_20cm.tif,2112,576,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:05:33
580543_2019_madal_chm_max_hag_20cm.tif,2112,1664,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:05:33
580543_2019_madal_chm_max_hag_20cm.tif,2240,1280,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:05:34
580543_2019_madal_chm_max_hag_20cm.tif,2304,1280,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:05:34
