raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
580535_2023_madal_chm_max_hag_20cm.tif,128,1600,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:18:52
580535_2023_madal_chm_max_hag_20cm.tif,448,128,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:18:55
580535_2023_madal_chm_max_hag_20cm.tif,896,4672,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0594,2026-03-23T20:18:59
580535_2023_madal_chm_max_hag_20cm.tif,960,4672,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0563,2026-03-23T20:19:00
580535_2023_madal_chm_max_hag_20cm.tif,1024,2496,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:19:00
580535_2023_madal_chm_max_hag_20cm.tif,1536,960,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:19:04
580535_2023_madal_chm_max_hag_20cm.tif,1536,2368,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:19:04
580535_2023_madal_chm_max_hag_20cm.tif,1664,0,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0620,2026-03-23T20:19:05
580535_2023_madal_chm_max_hag_20cm.tif,1664,256,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0602,2026-03-23T20:19:05
580535_2023_madal_chm_max_hag_20cm.tif,1664,832,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:19:05
580535_2023_madal_chm_max_hag_20cm.tif,1664,1088,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:19:05
580535_2023_madal_chm_max_hag_20cm.tif,1728,2880,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0689,2026-03-23T20:19:06
580535_2023_madal_chm_max_hag_20cm.tif,1728,3776,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0405,2026-03-23T20:19:06
580535_2023_madal_chm_max_hag_20cm.tif,1728,4352,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0566,2026-03-23T20:19:06
580535_2023_madal_chm_max_hag_20cm.tif,1792,1408,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:19:06
580535_2023_madal_chm_max_hag_20cm.tif,1792,4672,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0648,2026-03-23T20:19:06
580535_2023_madal_chm_max_hag_20cm.tif,1856,704,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:19:06
580535_2023_madal_chm_max_hag_20cm.tif,1856,4288,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0694,2026-03-23T20:19:07
580535_2023_madal_chm_max_hag_20cm.tif,1920,128,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0576,2026-03-23T20:19:07
580535_2023_madal_chm_max_hag_20cm.tif,1984,0,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0540,2026-03-23T20:19:07
580535_2023_madal_chm_max_hag_20cm.tif,2048,128,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0651,2026-03-23T20:19:08
