raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
580543_2022_madal_chm_max_hag_20cm.tif,0,256,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:07:10
580543_2022_madal_chm_max_hag_20cm.tif,64,512,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:07:10
580543_2022_madal_chm_max_hag_20cm.tif,128,704,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:07:11
580543_2022_madal_chm_max_hag_20cm.tif,128,768,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:07:11
580543_2022_madal_chm_max_hag_20cm.tif,192,896,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:07:12
580543_2022_madal_chm_max_hag_20cm.tif,192,4160,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:07:12
580543_2022_madal_chm_max_hag_20cm.tif,384,1216,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:07:13
580543_2022_madal_chm_max_hag_20cm.tif,384,1280,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T21:07:13
580543_2022_madal_chm_max_hag_20cm.tif,448,1216,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:07:14
580543_2022_madal_chm_max_hag_20cm.tif,448,1280,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:07:14
580543_2022_madal_chm_max_hag_20cm.tif,448,3712,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:07:14
580543_2022_madal_chm_max_hag_20cm.tif,576,1408,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T21:07:15
580543_2022_madal_chm_max_hag_20cm.tif,704,192,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:07:16
580543_2022_madal_chm_max_hag_20cm.tif,768,2688,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0555,2026-03-23T21:07:16
580543_2022_madal_chm_max_hag_20cm.tif,768,3264,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:07:16
580543_2022_madal_chm_max_hag_20cm.tif,832,704,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T21:07:17
580543_2022_madal_chm_max_hag_20cm.tif,832,4352,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:07:17
580543_2022_madal_chm_max_hag_20cm.tif,896,768,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:07:17
580543_2022_madal_chm_max_hag_20cm.tif,1088,3584,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:07:19
580543_2022_madal_chm_max_hag_20cm.tif,1152,3136,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:07:19
580543_2022_madal_chm_max_hag_20cm.tif,1152,4160,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:07:19
580543_2022_madal_chm_max_hag_20cm.tif,1152,4224,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:07:19
580543_2022_madal_chm_max_hag_20cm.tif,1344,1088,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:07:21
580543_2022_madal_chm_max_hag_20cm.tif,1344,4288,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0683,2026-03-23T21:07:21
580543_2022_madal_chm_max_hag_20cm.tif,1600,1856,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0432,2026-03-23T21:07:23
580543_2022_madal_chm_max_hag_20cm.tif,1728,4800,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:07:24
580543_2022_madal_chm_max_hag_20cm.tif,1792,192,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:07:24
580543_2022_madal_chm_max_hag_20cm.tif,1792,384,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:07:24
580543_2022_madal_chm_max_hag_20cm.tif,1856,256,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:07:25
580543_2022_madal_chm_max_hag_20cm.tif,1920,4864,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:07:26
580543_2022_madal_chm_max_hag_20cm.tif,2176,1664,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:07:28
580543_2022_madal_chm_max_hag_20cm.tif,2304,4160,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0683,2026-03-23T21:07:29
580543_2022_madal_chm_max_hag_20cm.tif,2368,960,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:07:29
580543_2022_madal_chm_max_hag_20cm.tif,2368,1856,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:07:29
580543_2022_madal_chm_max_hag_20cm.tif,2496,832,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T21:07:30
