raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
580538_2022_madal_chm_max_hag_20cm.tif,0,2560,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:18
580538_2022_madal_chm_max_hag_20cm.tif,0,4352,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:18
580538_2022_madal_chm_max_hag_20cm.tif,64,4864,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:19
580538_2022_madal_chm_max_hag_20cm.tif,128,384,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:32:19
580538_2022_madal_chm_max_hag_20cm.tif,128,3200,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:19
580538_2022_madal_chm_max_hag_20cm.tif,128,3584,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:19
580538_2022_madal_chm_max_hag_20cm.tif,192,576,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:20
580538_2022_madal_chm_max_hag_20cm.tif,256,3584,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:21
580538_2022_madal_chm_max_hag_20cm.tif,320,448,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:21
580538_2022_madal_chm_max_hag_20cm.tif,320,512,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:21
580538_2022_madal_chm_max_hag_20cm.tif,384,4224,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:32:22
580538_2022_madal_chm_max_hag_20cm.tif,576,128,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:23
580538_2022_madal_chm_max_hag_20cm.tif,1408,704,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:31
580538_2022_madal_chm_max_hag_20cm.tif,1472,64,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:32
580538_2022_madal_chm_max_hag_20cm.tif,1792,128,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:32:34
580538_2022_madal_chm_max_hag_20cm.tif,1856,0,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:32:35
580538_2022_madal_chm_max_hag_20cm.tif,1856,128,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:35
580538_2022_madal_chm_max_hag_20cm.tif,2880,3648,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:32:46
580538_2022_madal_chm_max_hag_20cm.tif,2880,3712,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:32:46
580538_2022_madal_chm_max_hag_20cm.tif,2944,3712,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:32:46
580538_2022_madal_chm_max_hag_20cm.tif,2944,4864,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0661,2026-03-23T20:32:47
580538_2022_madal_chm_max_hag_20cm.tif,3072,3648,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:32:48
580538_2022_madal_chm_max_hag_20cm.tif,3136,3584,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:48
580538_2022_madal_chm_max_hag_20cm.tif,3136,3648,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:48
580538_2022_madal_chm_max_hag_20cm.tif,3200,4224,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:32:49
580538_2022_madal_chm_max_hag_20cm.tif,3520,3968,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:52
580538_2022_madal_chm_max_hag_20cm.tif,3648,3328,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:32:53
580538_2022_madal_chm_max_hag_20cm.tif,3648,3392,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:32:53
580538_2022_madal_chm_max_hag_20cm.tif,3712,2112,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:54
580538_2022_madal_chm_max_hag_20cm.tif,4352,3328,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:00
580538_2022_madal_chm_max_hag_20cm.tif,4608,3776,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:33:02
580538_2022_madal_chm_max_hag_20cm.tif,4736,1024,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:03
580538_2022_madal_chm_max_hag_20cm.tif,4800,960,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:03
