raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
401677_2022_madal_chm_max_hag_20cm.tif,0,640,128,no_cdw,manual,,Ensemble(4 models),0.1714,2026-03-24T12:18:48
401677_2022_madal_chm_max_hag_20cm.tif,0,2752,128,no_cdw,manual,,Ensemble(4 models),0.5501,2026-03-24T10:58:07
401677_2022_madal_chm_max_hag_20cm.tif,0,2816,128,no_cdw,manual,,Ensemble(4 models),0.4733,2026-03-24T10:54:01
401677_2022_madal_chm_max_hag_20cm.tif,0,2944,128,cdw,manual,,Ensemble(4 models),0.1412,2026-03-24T12:19:59
401677_2022_madal_chm_max_hag_20cm.tif,0,3136,128,cdw,manual,,Ensemble(4 models),0.3791,2026-03-24T12:16:31
401677_2022_madal_chm_max_hag_20cm.tif,0,3264,128,no_cdw,manual,,Ensemble(4 models),0.1068,2026-03-24T12:23:58
401677_2022_madal_chm_max_hag_20cm.tif,64,512,128,cdw,manual,,Ensemble(4 models),0.9988,2026-03-24T12:27:25
401677_2022_madal_chm_max_hag_20cm.tif,64,640,128,cdw,manual,,Ensemble(4 models),0.5397,2026-03-24T10:56:38
401677_2022_madal_chm_max_hag_20cm.tif,64,832,128,no_cdw,manual,,Ensemble(4 models),0.5154,2026-03-24T10:46:03
401677_2022_madal_chm_max_hag_20cm.tif,64,1152,128,no_cdw,manual,,Ensemble(4 models),0.1172,2026-03-24T12:20:47
401677_2022_madal_chm_max_hag_20cm.tif,64,2560,128,no_cdw,manual,,Ensemble(4 models),0.1322,2026-03-24T12:20:12
401677_2022_madal_chm_max_hag_20cm.tif,64,2880,128,cdw,manual,,Ensemble(4 models),0.5083,2026-03-24T10:44:32
401677_2022_madal_chm_max_hag_20cm.tif,64,3072,128,cdw,manual,,Ensemble(4 models),0.8912,2026-03-24T12:23:26
401677_2022_madal_chm_max_hag_20cm.tif,64,3584,128,no_cdw,manual,,Ensemble(4 models),0.1386,2026-03-24T12:20:03
401677_2022_madal_chm_max_hag_20cm.tif,128,0,128,no_cdw,manual,,Ensemble(4 models),0.1197,2026-03-24T12:20:36
401677_2022_madal_chm_max_hag_20cm.tif,128,512,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T19:54:08
401677_2022_madal_chm_max_hag_20cm.tif,128,640,128,cdw,manual,,Ensemble(4 models),0.5914,2026-03-24T12:12:24
401677_2022_madal_chm_max_hag_20cm.tif,128,768,128,cdw,manual,,Ensemble(4 models),0.7312,2026-03-24T12:17:54
401677_2022_madal_chm_max_hag_20cm.tif,128,1024,128,no_cdw,manual,,Ensemble(4 models),0.3967,2026-03-24T12:15:04
401677_2022_madal_chm_max_hag_20cm.tif,128,2112,128,cdw,manual,,Ensemble(4 models),0.8211,2026-03-24T12:18:41
401677_2022_madal_chm_max_hag_20cm.tif,128,3072,128,cdw,manual,,Ensemble(4 models),0.4699,2026-03-24T10:54:22
401677_2022_madal_chm_max_hag_20cm.tif,128,3648,128,no_cdw,manual,,Ensemble(4 models),0.1283,2026-03-24T12:20:20
401677_2022_madal_chm_max_hag_20cm.tif,128,4352,128,no_cdw,manual,,Ensemble(4 models),0.1140,2026-03-24T12:20:56
401677_2022_madal_chm_max_hag_20cm.tif,192,384,128,no_cdw,manual,,Ensemble(4 models),0.1427,2026-03-24T12:19:54
401677_2022_madal_chm_max_hag_20cm.tif,192,704,128,cdw,manual,,Ensemble(4 models),0.5802,2026-03-24T11:01:57
401677_2022_madal_chm_max_hag_20cm.tif,192,768,128,no_cdw,manual,,Ensemble(4 models),0.5710,2026-03-24T11:00:41
401677_2022_madal_chm_max_hag_20cm.tif,192,1664,128,no_cdw,manual,,Ensemble(4 models),0.9790,2026-03-24T12:26:58
401677_2022_madal_chm_max_hag_20cm.tif,192,1984,128,cdw,manual,,Ensemble(4 models),0.9969,2026-03-24T12:27:21
401677_2022_madal_chm_max_hag_20cm.tif,192,2112,128,cdw,manual,,Ensemble(4 models),0.9444,2026-03-24T12:26:17
401677_2022_madal_chm_max_hag_20cm.tif,192,3008,128,no_cdw,manual,,Ensemble(4 models),0.9900,2026-03-24T12:27:15
401677_2022_madal_chm_max_hag_20cm.tif,192,4096,128,no_cdw,manual,,Ensemble(4 models),0.1299,2026-03-24T12:20:17
401677_2022_madal_chm_max_hag_20cm.tif,192,4736,128,cdw,manual,,Ensemble(4 models),0.5360,2026-03-24T10:55:33
401677_2022_madal_chm_max_hag_20cm.tif,256,704,128,cdw,manual,,Ensemble(4 models),0.4214,2026-03-24T11:01:31
401677_2022_madal_chm_max_hag_20cm.tif,256,1536,128,no_cdw,manual,,Ensemble(4 models),0.5520,2026-03-24T10:58:12
401677_2022_madal_chm_max_hag_20cm.tif,256,1984,128,no_cdw,manual,,Ensemble(4 models),0.4747,2026-03-24T10:53:42
401677_2022_madal_chm_max_hag_20cm.tif,256,2816,128,no_cdw,manual,,Ensemble(4 models),0.4608,2026-03-24T10:56:23
401677_2022_madal_chm_max_hag_20cm.tif,256,4224,128,no_cdw,manual,,Ensemble(4 models),0.4643,2026-03-24T10:55:21
401677_2022_madal_chm_max_hag_20cm.tif,320,0,128,no_cdw,manual,,Ensemble(4 models),0.1019,2026-03-24T12:24:08
401677_2022_madal_chm_max_hag_20cm.tif,320,2816,128,no_cdw,manual,,Ensemble(4 models),0.5636,2026-03-24T10:59:47
401677_2022_madal_chm_max_hag_20cm.tif,320,2944,128,cdw,manual,,Ensemble(4 models),0.8822,2026-03-24T12:20:44
401677_2022_madal_chm_max_hag_20cm.tif,384,2112,128,cdw,manual,,Ensemble(4 models),0.4576,2026-03-24T10:57:12
