raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
582543_2023_madal_chm_max_hag_20cm.tif,384,4416,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0669,2026-03-23T21:16:10
582543_2023_madal_chm_max_hag_20cm.tif,384,4480,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0689,2026-03-23T21:16:10
582543_2023_madal_chm_max_hag_20cm.tif,448,4544,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0549,2026-03-23T21:16:11
582543_2023_madal_chm_max_hag_20cm.tif,512,320,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0667,2026-03-23T21:16:11
582543_2023_madal_chm_max_hag_20cm.tif,512,384,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0660,2026-03-23T21:16:11
582543_2023_madal_chm_max_hag_20cm.tif,512,4736,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0667,2026-03-23T21:16:11
582543_2023_madal_chm_max_hag_20cm.tif,512,4800,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0683,2026-03-23T21:16:11
582543_2023_madal_chm_max_hag_20cm.tif,576,4480,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0645,2026-03-23T21:16:12
582543_2023_madal_chm_max_hag_20cm.tif,640,4160,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0590,2026-03-23T21:16:12
582543_2023_madal_chm_max_hag_20cm.tif,640,4224,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0526,2026-03-23T21:16:12
582543_2023_madal_chm_max_hag_20cm.tif,896,256,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:16:14
582543_2023_madal_chm_max_hag_20cm.tif,896,320,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:16:14
582543_2023_madal_chm_max_hag_20cm.tif,960,256,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:16:15
582543_2023_madal_chm_max_hag_20cm.tif,960,2240,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:16:15
582543_2023_madal_chm_max_hag_20cm.tif,1472,192,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:16:19
582543_2023_madal_chm_max_hag_20cm.tif,1472,576,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:16:19
582543_2023_madal_chm_max_hag_20cm.tif,1472,1088,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:16:19
582543_2023_madal_chm_max_hag_20cm.tif,1472,4544,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0681,2026-03-23T21:16:19
582543_2023_madal_chm_max_hag_20cm.tif,1792,1344,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:16:21
582543_2023_madal_chm_max_hag_20cm.tif,1792,3136,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:16:21
582543_2023_madal_chm_max_hag_20cm.tif,2304,512,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:16:25
582543_2023_madal_chm_max_hag_20cm.tif,2304,832,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:16:25
582543_2023_madal_chm_max_hag_20cm.tif,2496,64,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:16:27
582543_2023_madal_chm_max_hag_20cm.tif,2560,64,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:16:27
582543_2023_madal_chm_max_hag_20cm.tif,2624,64,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T21:16:28
582543_2023_madal_chm_max_hag_20cm.tif,2624,2880,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:16:28
582543_2023_madal_chm_max_hag_20cm.tif,2624,2944,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:16:28
582543_2023_madal_chm_max_hag_20cm.tif,2688,64,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:16:28
582543_2023_madal_chm_max_hag_20cm.tif,2752,4480,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:16:29
582543_2023_madal_chm_max_hag_20cm.tif,2816,3392,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:16:29
582543_2023_madal_chm_max_hag_20cm.tif,2880,64,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:16:30
582543_2023_madal_chm_max_hag_20cm.tif,2944,320,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:16:30
582543_2023_madal_chm_max_hag_20cm.tif,2944,4672,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:16:31
582543_2023_madal_chm_max_hag_20cm.tif,3008,320,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:16:31
582543_2023_madal_chm_max_hag_20cm.tif,3072,128,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:16:31
582543_2023_madal_chm_max_hag_20cm.tif,3072,256,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:16:31
582543_2023_madal_chm_max_hag_20cm.tif,3200,4672,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:16:33
582543_2023_madal_chm_max_hag_20cm.tif,3200,4736,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:16:33
582543_2023_madal_chm_max_hag_20cm.tif,3264,4608,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T21:16:33
582543_2023_madal_chm_max_hag_20cm.tif,3328,1088,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:16:33
582543_2023_madal_chm_max_hag_20cm.tif,3328,2176,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:16:33
582543_2023_madal_chm_max_hag_20cm.tif,3328,2688,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:16:33
582543_2023_madal_chm_max_hag_20cm.tif,3392,2624,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:16:34
582543_2023_madal_chm_max_hag_20cm.tif,3520,192,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:16:35
582543_2023_madal_chm_max_hag_20cm.tif,3584,256,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T21:16:35
582543_2023_madal_chm_max_hag_20cm.tif,3584,768,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:16:35
582543_2023_madal_chm_max_hag_20cm.tif,3840,1088,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T21:16:37
582543_2023_madal_chm_max_hag_20cm.tif,4160,1152,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0686,2026-03-23T21:16:40
582543_2023_madal_chm_max_hag_20cm.tif,4672,2688,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0614,2026-03-23T21:16:44
582543_2023_madal_chm_max_hag_20cm.tif,4672,2752,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0687,2026-03-23T21:16:44
582543_2023_madal_chm_max_hag_20cm.tif,4800,1472,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T21:16:45
582543_2023_madal_chm_max_hag_20cm.tif,4864,3520,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0678,2026-03-23T21:16:45
