raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
580538_2023_madal_chm_max_hag_20cm.tif,0,4352,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:33:06
580538_2023_madal_chm_max_hag_20cm.tif,0,4544,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:06
580538_2023_madal_chm_max_hag_20cm.tif,64,4736,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:06
580538_2023_madal_chm_max_hag_20cm.tif,64,4800,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:33:06
580538_2023_madal_chm_max_hag_20cm.tif,192,4608,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:33:07
580538_2023_madal_chm_max_hag_20cm.tif,256,64,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:33:07
580538_2023_madal_chm_max_hag_20cm.tif,320,3648,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:33:08
580538_2023_madal_chm_max_hag_20cm.tif,384,4160,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:33:09
580538_2023_madal_chm_max_hag_20cm.tif,448,384,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:09
580538_2023_madal_chm_max_hag_20cm.tif,512,384,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:10
580538_2023_madal_chm_max_hag_20cm.tif,576,3456,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:10
580538_2023_madal_chm_max_hag_20cm.tif,1024,4480,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:33:14
580538_2023_madal_chm_max_hag_20cm.tif,1024,4544,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:14
580538_2023_madal_chm_max_hag_20cm.tif,1152,832,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:33:15
580538_2023_madal_chm_max_hag_20cm.tif,1152,896,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:33:15
580538_2023_madal_chm_max_hag_20cm.tif,1344,0,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:33:17
580538_2023_madal_chm_max_hag_20cm.tif,1792,448,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:33:21
580538_2023_madal_chm_max_hag_20cm.tif,1920,3584,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0694,2026-03-23T20:33:22
580538_2023_madal_chm_max_hag_20cm.tif,2368,1856,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:33:26
580538_2023_madal_chm_max_hag_20cm.tif,3008,3712,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:32
580538_2023_madal_chm_max_hag_20cm.tif,3008,3904,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:33:32
580538_2023_madal_chm_max_hag_20cm.tif,3008,3968,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:32
580538_2023_madal_chm_max_hag_20cm.tif,3072,3712,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:33:33
580538_2023_madal_chm_max_hag_20cm.tif,3136,4096,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:33:34
580538_2023_madal_chm_max_hag_20cm.tif,3200,3904,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:33:34
580538_2023_madal_chm_max_hag_20cm.tif,3264,4224,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:35
580538_2023_madal_chm_max_hag_20cm.tif,3456,4224,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:33:37
580538_2023_madal_chm_max_hag_20cm.tif,3712,4224,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:33:39
580538_2023_madal_chm_max_hag_20cm.tif,3840,3264,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:40
580538_2023_madal_chm_max_hag_20cm.tif,4160,2240,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:33:43
580538_2023_madal_chm_max_hag_20cm.tif,4160,3392,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:33:43
580538_2023_madal_chm_max_hag_20cm.tif,4544,1152,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:33:46
580538_2023_madal_chm_max_hag_20cm.tif,4544,1216,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:33:46
580538_2023_madal_chm_max_hag_20cm.tif,4608,3648,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:33:47
580538_2023_madal_chm_max_hag_20cm.tif,4736,2240,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0695,2026-03-23T20:33:48
