raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
580536_2022_madal_chm_max_hag_20cm.tif,128,384,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0681,2026-03-23T20:22:33
580536_2022_madal_chm_max_hag_20cm.tif,256,1408,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0622,2026-03-23T20:22:35
580536_2022_madal_chm_max_hag_20cm.tif,320,1216,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0669,2026-03-23T20:22:35
580536_2022_madal_chm_max_hag_20cm.tif,320,1472,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0664,2026-03-23T20:22:35
580536_2022_madal_chm_max_hag_20cm.tif,448,0,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0550,2026-03-23T20:22:36
580536_2022_madal_chm_max_hag_20cm.tif,832,3648,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0687,2026-03-23T20:22:40
580536_2022_madal_chm_max_hag_20cm.tif,896,64,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0574,2026-03-23T20:22:40
580536_2022_madal_chm_max_hag_20cm.tif,1920,0,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0671,2026-03-23T20:22:49
580536_2022_madal_chm_max_hag_20cm.tif,1920,256,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0615,2026-03-23T20:22:49
580536_2022_madal_chm_max_hag_20cm.tif,1984,4352,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0684,2026-03-23T20:22:50
580536_2022_madal_chm_max_hag_20cm.tif,2048,576,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:22:50
580536_2022_madal_chm_max_hag_20cm.tif,2048,640,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:22:50
580536_2022_madal_chm_max_hag_20cm.tif,2112,704,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:22:50
580536_2022_madal_chm_max_hag_20cm.tif,2176,1280,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:22:51
580536_2022_madal_chm_max_hag_20cm.tif,2240,512,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:22:51
580536_2022_madal_chm_max_hag_20cm.tif,2240,1280,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:22:51
580536_2022_madal_chm_max_hag_20cm.tif,2304,192,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0665,2026-03-23T20:22:52
580536_2022_madal_chm_max_hag_20cm.tif,2368,2880,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0687,2026-03-23T20:22:53
580536_2022_madal_chm_max_hag_20cm.tif,2368,3008,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0697,2026-03-23T20:22:53
580536_2022_madal_chm_max_hag_20cm.tif,2368,3072,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0646,2026-03-23T20:22:53
580536_2022_madal_chm_max_hag_20cm.tif,2432,2816,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0680,2026-03-23T20:22:53
580536_2022_madal_chm_max_hag_20cm.tif,2432,2880,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0522,2026-03-23T20:22:53
580536_2022_madal_chm_max_hag_20cm.tif,2496,2880,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0666,2026-03-23T20:22:54
580536_2022_madal_chm_max_hag_20cm.tif,2560,2688,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0572,2026-03-23T20:22:54
580536_2022_madal_chm_max_hag_20cm.tif,2560,2816,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0692,2026-03-23T20:22:54
580536_2022_madal_chm_max_hag_20cm.tif,2560,2880,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0334,2026-03-23T20:22:54
580536_2022_madal_chm_max_hag_20cm.tif,2560,2944,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0364,2026-03-23T20:22:54
580536_2022_madal_chm_max_hag_20cm.tif,2560,3008,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0554,2026-03-23T20:22:54
580536_2022_madal_chm_max_hag_20cm.tif,2624,2880,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0570,2026-03-23T20:22:54
580536_2022_madal_chm_max_hag_20cm.tif,2624,2944,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0394,2026-03-23T20:22:54
580536_2022_madal_chm_max_hag_20cm.tif,2944,128,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0485,2026-03-23T20:22:56
580536_2022_madal_chm_max_hag_20cm.tif,2944,192,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0541,2026-03-23T20:22:56
580536_2022_madal_chm_max_hag_20cm.tif,3008,128,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0482,2026-03-23T20:22:57
580536_2022_madal_chm_max_hag_20cm.tif,3008,192,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0515,2026-03-23T20:22:57
580536_2022_madal_chm_max_hag_20cm.tif,3008,256,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0597,2026-03-23T20:22:57
580536_2022_madal_chm_max_hag_20cm.tif,3072,256,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0491,2026-03-23T20:22:57
580536_2022_madal_chm_max_hag_20cm.tif,3136,192,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0630,2026-03-23T20:22:57
580536_2022_madal_chm_max_hag_20cm.tif,3136,256,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0590,2026-03-23T20:22:57
580536_2022_madal_chm_max_hag_20cm.tif,3392,2624,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0695,2026-03-23T20:22:59
580536_2022_madal_chm_max_hag_20cm.tif,3456,576,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:22:59
580536_2022_madal_chm_max_hag_20cm.tif,3712,1216,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:23:01
580536_2022_madal_chm_max_hag_20cm.tif,3776,1152,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:23:01
580536_2022_madal_chm_max_hag_20cm.tif,3904,2624,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0558,2026-03-23T20:23:02
580536_2022_madal_chm_max_hag_20cm.tif,3968,0,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0496,2026-03-23T20:23:02
580536_2022_madal_chm_max_hag_20cm.tif,3968,64,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0575,2026-03-23T20:23:02
580536_2022_madal_chm_max_hag_20cm.tif,3968,128,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0571,2026-03-23T20:23:02
580536_2022_madal_chm_max_hag_20cm.tif,4224,2176,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:23:04
580536_2022_madal_chm_max_hag_20cm.tif,4288,1024,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0674,2026-03-23T20:23:04
580536_2022_madal_chm_max_hag_20cm.tif,4288,1088,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0609,2026-03-23T20:23:04
580536_2022_madal_chm_max_hag_20cm.tif,4352,448,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0660,2026-03-23T20:23:05
580536_2022_madal_chm_max_hag_20cm.tif,4352,1088,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0688,2026-03-23T20:23:05
580536_2022_madal_chm_max_hag_20cm.tif,4544,896,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0671,2026-03-23T20:23:06
580536_2022_madal_chm_max_hag_20cm.tif,4544,1152,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0551,2026-03-23T20:23:06
580536_2022_madal_chm_max_hag_20cm.tif,4544,2752,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:23:06
580536_2022_madal_chm_max_hag_20cm.tif,4608,640,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0660,2026-03-23T20:23:06
580536_2022_madal_chm_max_hag_20cm.tif,4608,704,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0573,2026-03-23T20:23:06
580536_2022_madal_chm_max_hag_20cm.tif,4608,2816,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:23:06
580536_2022_madal_chm_max_hag_20cm.tif,4672,448,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0668,2026-03-23T20:23:07
580536_2022_madal_chm_max_hag_20cm.tif,4672,3264,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0593,2026-03-23T20:23:07
580536_2022_madal_chm_max_hag_20cm.tif,4672,3328,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0635,2026-03-23T20:23:07
580536_2022_madal_chm_max_hag_20cm.tif,4736,1600,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:23:07
580536_2022_madal_chm_max_hag_20cm.tif,4736,1984,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:23:07
580536_2022_madal_chm_max_hag_20cm.tif,4736,3392,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0632,2026-03-23T20:23:07
580536_2022_madal_chm_max_hag_20cm.tif,4736,3456,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0664,2026-03-23T20:23:07
580536_2022_madal_chm_max_hag_20cm.tif,4800,3328,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0552,2026-03-23T20:23:08
580536_2022_madal_chm_max_hag_20cm.tif,4800,3392,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0642,2026-03-23T20:23:08
580536_2022_madal_chm_max_hag_20cm.tif,4800,3648,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0620,2026-03-23T20:23:08
580536_2022_madal_chm_max_hag_20cm.tif,4800,4160,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0667,2026-03-23T20:23:08
580536_2022_madal_chm_max_hag_20cm.tif,4800,4736,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0604,2026-03-23T20:23:08
580536_2022_madal_chm_max_hag_20cm.tif,4800,4800,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0484,2026-03-23T20:23:08
580536_2022_madal_chm_max_hag_20cm.tif,4864,4288,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0638,2026-03-23T20:23:08
580536_2022_madal_chm_max_hag_20cm.tif,4864,4352,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0467,2026-03-23T20:23:08
580536_2022_madal_chm_max_hag_20cm.tif,4864,4416,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0502,2026-03-23T20:23:08
580536_2022_madal_chm_max_hag_20cm.tif,4864,4480,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0636,2026-03-23T20:23:08
