raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
580538_2021_madal_chm_max_hag_20cm.tif,0,4544,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:31:34
580538_2021_madal_chm_max_hag_20cm.tif,64,384,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:31:34
580538_2021_madal_chm_max_hag_20cm.tif,128,384,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:31:34
580538_2021_madal_chm_max_hag_20cm.tif,256,4800,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:31:36
580538_2021_madal_chm_max_hag_20cm.tif,320,4736,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:31:37
580538_2021_madal_chm_max_hag_20cm.tif,320,4800,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:31:37
580538_2021_madal_chm_max_hag_20cm.tif,448,3520,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:31:38
580538_2021_madal_chm_max_hag_20cm.tif,512,4352,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:31:38
580538_2021_madal_chm_max_hag_20cm.tif,576,320,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:31:39
580538_2021_madal_chm_max_hag_20cm.tif,576,4288,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:31:39
580538_2021_madal_chm_max_hag_20cm.tif,576,4352,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:31:39
580538_2021_madal_chm_max_hag_20cm.tif,768,4480,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:31:41
580538_2021_madal_chm_max_hag_20cm.tif,768,4544,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:31:41
580538_2021_madal_chm_max_hag_20cm.tif,1408,3264,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:31:46
580538_2021_madal_chm_max_hag_20cm.tif,1472,3200,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:31:47
580538_2021_madal_chm_max_hag_20cm.tif,1472,3264,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:31:47
580538_2021_madal_chm_max_hag_20cm.tif,1600,384,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:31:48
580538_2021_madal_chm_max_hag_20cm.tif,1664,384,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:31:48
580538_2021_madal_chm_max_hag_20cm.tif,1664,2496,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:31:49
580538_2021_madal_chm_max_hag_20cm.tif,1664,2560,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:31:49
580538_2021_madal_chm_max_hag_20cm.tif,1664,2624,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:31:49
580538_2021_madal_chm_max_hag_20cm.tif,1728,2496,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:31:49
580538_2021_madal_chm_max_hag_20cm.tif,1984,320,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:31:51
580538_2021_madal_chm_max_hag_20cm.tif,2880,1344,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0658,2026-03-23T20:31:59
580538_2021_madal_chm_max_hag_20cm.tif,2880,3776,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:32:00
580538_2021_madal_chm_max_hag_20cm.tif,2944,3776,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:00
580538_2021_madal_chm_max_hag_20cm.tif,2944,3840,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:00
580538_2021_madal_chm_max_hag_20cm.tif,3008,3712,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:32:01
580538_2021_madal_chm_max_hag_20cm.tif,3008,3904,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:32:01
580538_2021_madal_chm_max_hag_20cm.tif,3008,3968,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:01
580538_2021_madal_chm_max_hag_20cm.tif,3072,3072,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:32:01
580538_2021_madal_chm_max_hag_20cm.tif,3072,3648,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:02
580538_2021_madal_chm_max_hag_20cm.tif,3072,3712,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:32:02
580538_2021_madal_chm_max_hag_20cm.tif,3072,3968,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:32:02
580538_2021_madal_chm_max_hag_20cm.tif,3136,3072,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:02
580538_2021_madal_chm_max_hag_20cm.tif,3136,3968,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:32:02
580538_2021_madal_chm_max_hag_20cm.tif,3136,4032,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:02
580538_2021_madal_chm_max_hag_20cm.tif,3136,4096,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:32:02
580538_2021_madal_chm_max_hag_20cm.tif,3200,4032,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:32:03
580538_2021_madal_chm_max_hag_20cm.tif,3200,4224,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:03
580538_2021_madal_chm_max_hag_20cm.tif,3328,3584,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:32:04
580538_2021_madal_chm_max_hag_20cm.tif,3392,3456,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:05
580538_2021_madal_chm_max_hag_20cm.tif,3712,3648,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:07
580538_2021_madal_chm_max_hag_20cm.tif,4544,1536,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:32:14
580538_2021_madal_chm_max_hag_20cm.tif,4608,1280,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:15
580538_2021_madal_chm_max_hag_20cm.tif,4736,1280,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:32:16
580538_2021_madal_chm_max_hag_20cm.tif,4736,1472,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:32:16
