raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
580536_2020_madal_chm_max_hag_20cm.tif,64,3328,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0692,2026-03-23T20:21:22
580536_2020_madal_chm_max_hag_20cm.tif,128,320,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0566,2026-03-23T20:21:22
580536_2020_madal_chm_max_hag_20cm.tif,128,2560,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0672,2026-03-23T20:21:22
580536_2020_madal_chm_max_hag_20cm.tif,1280,192,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0611,2026-03-23T20:21:31
580536_2020_madal_chm_max_hag_20cm.tif,1472,2304,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0615,2026-03-23T20:21:33
580536_2020_madal_chm_max_hag_20cm.tif,1472,4672,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:21:33
580536_2020_madal_chm_max_hag_20cm.tif,1792,2304,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:21:36
580536_2020_madal_chm_max_hag_20cm.tif,1792,2688,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:21:36
580536_2020_madal_chm_max_hag_20cm.tif,2048,2688,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:21:38
580536_2020_madal_chm_max_hag_20cm.tif,2112,2688,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:21:38
580536_2020_madal_chm_max_hag_20cm.tif,2176,2176,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:21:39
580536_2020_madal_chm_max_hag_20cm.tif,3008,128,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0560,2026-03-23T20:21:44
580536_2020_madal_chm_max_hag_20cm.tif,3008,192,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0601,2026-03-23T20:21:44
