raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
465663_2023_madal_chm_max_hag_20cm.tif,0,0,128,no_cdw,manual,,,0.08679,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,64,128,no_cdw,manual,,,0.08593,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,128,128,no_cdw,manual,,,0.08761,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,192,128,no_cdw,manual,,,0.08712,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,256,128,no_cdw,manual,,,0.09169,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,320,128,no_cdw,manual,,,0.08694,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,384,128,no_cdw,manual,,,0.06424,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,448,128,no_cdw,manual,,,0.07861,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,512,128,no_cdw,manual,,,0.12387,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,576,128,no_cdw,manual,,,0.12971,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,640,128,no_cdw,manual,,,0.15392,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,704,128,no_cdw,manual,,,0.12954,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,768,128,no_cdw,manual,,,0.10326,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,832,128,no_cdw,manual,,,0.12072,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,896,128,no_cdw,manual,,,0.14076,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,960,128,no_cdw,manual,,,0.13189,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,1024,128,no_cdw,manual,,,0.10249,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,1088,128,no_cdw,manual,,,0.13576,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,1152,128,no_cdw,manual,,,0.15787,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,1216,128,no_cdw,manual,,,0.17611,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,1280,128,no_cdw,manual,,,0.15696,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,1472,128,no_cdw,manual,,,0.11535,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,1536,128,no_cdw,manual,,,0.07419,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,1600,128,no_cdw,manual,,,0.09118,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,1664,128,no_cdw,manual,,,0.11917,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,1728,128,no_cdw,manual,,,0.15837,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,2048,128,no_cdw,manual,,,0.25479,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,2112,128,no_cdw,manual,,,0.24506,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,2176,128,no_cdw,manual,,,0.20186,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,2560,128,cdw,manual,,,0.99365,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,2624,128,cdw,manual,,,0.99665,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,2688,128,cdw,manual,,,0.99122,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,2752,128,cdw,manual,,,0.98238,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,2816,128,cdw,manual,,,0.99099,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,2880,128,cdw,manual,,,0.99796,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,2944,128,cdw,manual,,,0.99796,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,3008,128,cdw,manual,,,0.8247,2026-03-04T09:06:21
465663_2023_madal_chm_max_hag_20cm.tif,0,3200,128,no_cdw,manual,,,0.13019,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,3264,128,no_cdw,manual,,,0.10103,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,3328,128,no_cdw,manual,,,0.12233,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,3392,128,no_cdw,manual,,,0.08725,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,3456,128,no_cdw,manual,,,0.09030,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,3520,128,no_cdw,manual,,,0.11373,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,3712,128,cdw,manual,,,0.95538,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,3776,128,cdw,manual,,,0.81113,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,3840,128,cdw,manual,,,0.83306,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,3904,128,cdw,manual,,,0.99644,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,3968,128,cdw,manual,,,0.99637,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,4032,128,cdw,manual,,,0.99644,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,4480,128,cdw,manual,,,0.99776,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,4544,128,cdw,manual,,,0.99773,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,4736,128,no_cdw,manual,,,0.69023,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,4800,128,no_cdw,manual,,,0.62928,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,0,4864,128,no_cdw,manual,,,0.22427,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,0,128,no_cdw,manual,,,0.08768,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,64,128,no_cdw,manual,,,0.08311,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,128,128,no_cdw,manual,,,0.08616,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,192,128,no_cdw,manual,,,0.08447,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,256,128,no_cdw,manual,,,0.08682,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,320,128,no_cdw,manual,,,0.08993,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,384,128,no_cdw,manual,,,0.10253,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,448,128,no_cdw,manual,,,0.09214,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,512,128,no_cdw,manual,,,0.07981,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,576,128,no_cdw,manual,,,0.12582,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,640,128,no_cdw,manual,,,0.13623,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,704,128,no_cdw,manual,,,0.16824,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,768,128,no_cdw,manual,,,0.15393,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,832,128,no_cdw,manual,,,0.12997,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,896,128,no_cdw,manual,,,0.12116,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,960,128,no_cdw,manual,,,0.10727,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1024,128,no_cdw,manual,,,0.09553,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1088,128,no_cdw,manual,,,0.29927,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1152,128,no_cdw,manual,,,0.12129,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1216,128,no_cdw,manual,,,0.12381,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1280,128,no_cdw,manual,,,0.11286,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1344,128,no_cdw,manual,,,0.15907,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1408,128,no_cdw,manual,,,0.39272,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1472,128,no_cdw,manual,,,0.11081,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1536,128,no_cdw,manual,,,0.11812,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1600,128,no_cdw,manual,,,0.14348,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1664,128,no_cdw,manual,,,0.27415,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1728,128,no_cdw,manual,,,0.16207,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,1984,128,no_cdw,manual,,,0.13070,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,2048,128,no_cdw,manual,,,0.12149,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,2112,128,no_cdw,manual,,,0.12008,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,2176,128,no_cdw,manual,,,0.61843,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,2304,128,no_cdw,manual,,,0.16459,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,2496,128,cdw,manual,,,0.69787,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,2560,128,cdw,manual,,,0.98775,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,2688,128,cdw,manual,,,0.99658,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,2752,128,cdw,manual,,,0.98626,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,2816,128,cdw,manual,,,0.99442,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,2880,128,cdw,manual,,,0.99649,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,2944,128,cdw,manual,,,0.99544,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,3136,128,no_cdw,manual,,,0.13083,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,3200,128,no_cdw,manual,,,0.10663,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,3264,128,no_cdw,manual,,,0.08395,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,3328,128,no_cdw,manual,,,0.17535,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,3392,128,no_cdw,manual,,,0.10270,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,3456,128,no_cdw,manual,,,0.10207,2026-03-01T11:40:06
465663_2023_madal_chm_max_hag_20cm.tif,64,3520,128,no_cdw,manual,,,0.33216,2026-03-01T11:40:06
