raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
580539_2021_madal_chm_max_hag_20cm.tif,0,4544,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:56:58
580539_2021_madal_chm_max_hag_20cm.tif,64,384,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:56:58
580539_2021_madal_chm_max_hag_20cm.tif,320,3264,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:57:00
580539_2021_madal_chm_max_hag_20cm.tif,384,0,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:57:01
580539_2021_madal_chm_max_hag_20cm.tif,384,64,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:57:01
580539_2021_madal_chm_max_hag_20cm.tif,384,3264,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:57:01
580539_2021_madal_chm_max_hag_20cm.tif,384,3328,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:57:01
580539_2021_madal_chm_max_hag_20cm.tif,576,3264,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:57:03
580539_2021_madal_chm_max_hag_20cm.tif,640,3392,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:57:03
580539_2021_madal_chm_max_hag_20cm.tif,704,3392,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:57:04
580539_2021_madal_chm_max_hag_20cm.tif,768,320,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:57:04
580539_2021_madal_chm_max_hag_20cm.tif,832,320,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:57:04
580539_2021_madal_chm_max_hag_20cm.tif,832,3456,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:57:05
580539_2021_madal_chm_max_hag_20cm.tif,832,3904,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:57:05
580539_2021_madal_chm_max_hag_20cm.tif,896,320,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:57:05
580539_2021_madal_chm_max_hag_20cm.tif,896,3136,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:57:05
580539_2021_madal_chm_max_hag_20cm.tif,896,3200,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:57:05
580539_2021_madal_chm_max_hag_20cm.tif,896,3840,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:57:05
580539_2021_madal_chm_max_hag_20cm.tif,960,3136,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:57:54
580539_2021_madal_chm_max_hag_20cm.tif,1088,3584,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:57:55
580539_2021_madal_chm_max_hag_20cm.tif,1088,3648,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:57:55
