raster,row_off,col_off,chunk_size,label,source,annotator,model_name,model_prob,timestamp
580536_2021_madal_chm_max_hag_20cm.tif,0,4800,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:21:57
580536_2021_madal_chm_max_hag_20cm.tif,128,320,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0641,2026-03-23T20:21:58
580536_2021_madal_chm_max_hag_20cm.tif,384,3072,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:22:00
580536_2021_madal_chm_max_hag_20cm.tif,448,0,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0608,2026-03-23T20:22:00
580536_2021_madal_chm_max_hag_20cm.tif,512,0,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0433,2026-03-23T20:22:01
580536_2021_madal_chm_max_hag_20cm.tif,1344,128,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0640,2026-03-23T20:22:08
580536_2021_madal_chm_max_hag_20cm.tif,1408,2240,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0689,2026-03-23T20:22:08
580536_2021_madal_chm_max_hag_20cm.tif,1472,2304,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0653,2026-03-23T20:22:09
580536_2021_madal_chm_max_hag_20cm.tif,1472,4672,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:22:09
580536_2021_madal_chm_max_hag_20cm.tif,1472,4736,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:22:09
580536_2021_madal_chm_max_hag_20cm.tif,1536,1024,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:22:09
580536_2021_madal_chm_max_hag_20cm.tif,1536,3136,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:22:10
580536_2021_madal_chm_max_hag_20cm.tif,1792,2304,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:22:12
580536_2021_madal_chm_max_hag_20cm.tif,1856,2304,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:22:12
580536_2021_madal_chm_max_hag_20cm.tif,1920,4480,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:22:13
580536_2021_madal_chm_max_hag_20cm.tif,1984,192,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0696,2026-03-23T20:22:13
580536_2021_madal_chm_max_hag_20cm.tif,1984,3712,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0677,2026-03-23T20:22:13
580536_2021_madal_chm_max_hag_20cm.tif,2112,704,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:22:14
580536_2021_madal_chm_max_hag_20cm.tif,2176,640,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:22:14
580536_2021_madal_chm_max_hag_20cm.tif,2176,704,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9999,2026-03-23T20:22:14
580536_2021_madal_chm_max_hag_20cm.tif,2240,2368,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9998,2026-03-23T20:22:15
580536_2021_madal_chm_max_hag_20cm.tif,2240,2432,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:22:15
580536_2021_madal_chm_max_hag_20cm.tif,2304,2816,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0643,2026-03-23T20:22:16
580536_2021_madal_chm_max_hag_20cm.tif,2368,2816,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0609,2026-03-23T20:22:16
580536_2021_madal_chm_max_hag_20cm.tif,2368,2880,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0668,2026-03-23T20:22:16
580536_2021_madal_chm_max_hag_20cm.tif,2432,2816,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0634,2026-03-23T20:22:17
580536_2021_madal_chm_max_hag_20cm.tif,2496,2816,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0630,2026-03-23T20:22:17
580536_2021_madal_chm_max_hag_20cm.tif,2560,2880,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0613,2026-03-23T20:22:18
580536_2021_madal_chm_max_hag_20cm.tif,2560,2944,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0585,2026-03-23T20:22:18
580536_2021_madal_chm_max_hag_20cm.tif,2560,3008,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0353,2026-03-23T20:22:18
580536_2021_madal_chm_max_hag_20cm.tif,2560,3072,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0564,2026-03-23T20:22:18
580536_2021_madal_chm_max_hag_20cm.tif,2624,3008,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0584,2026-03-23T20:22:18
580536_2021_madal_chm_max_hag_20cm.tif,2624,3072,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0693,2026-03-23T20:22:18
580536_2021_madal_chm_max_hag_20cm.tif,2688,128,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0642,2026-03-23T20:22:18
580536_2021_madal_chm_max_hag_20cm.tif,3008,128,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0543,2026-03-23T20:22:20
580536_2021_madal_chm_max_hag_20cm.tif,3008,192,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0678,2026-03-23T20:22:20
580536_2021_madal_chm_max_hag_20cm.tif,3072,1600,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:22:21
580536_2021_madal_chm_max_hag_20cm.tif,3328,1472,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:22:22
580536_2021_madal_chm_max_hag_20cm.tif,3392,1472,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9996,2026-03-23T20:22:23
580536_2021_madal_chm_max_hag_20cm.tif,3392,1536,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:22:23
580536_2021_madal_chm_max_hag_20cm.tif,3968,0,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0600,2026-03-23T20:22:26
580536_2021_madal_chm_max_hag_20cm.tif,4032,2304,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9995,2026-03-23T20:22:26
580536_2021_madal_chm_max_hag_20cm.tif,4352,448,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0679,2026-03-23T20:22:28
580536_2021_madal_chm_max_hag_20cm.tif,4544,384,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0636,2026-03-23T20:22:29
580536_2021_madal_chm_max_hag_20cm.tif,4544,2752,128,cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.9997,2026-03-23T20:22:29
580536_2021_madal_chm_max_hag_20cm.tif,4608,384,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0637,2026-03-23T20:22:30
580536_2021_madal_chm_max_hag_20cm.tif,4608,448,128,no_cdw,auto_threshold_gate_v2,,Ensemble(4 models),0.0560,2026-03-23T20:22:30
